word,definition
climate,n.  气候
kill,vt.  杀死， 弄死
conductor,n.  管理人
porridge,n.  稀饭， 粥
pleased,adj.  高兴的
certain,adj.  某些
woolen,adj.  羊毛的， 羊毛制的
board,n. 木板
statistics,n.  统计表， 数字， 数据
shut,v. （使）关[合]上，（使）关闭 adj. 关闭的，关上的
arrest,vt&n.  逮捕， 拘留
distinction,n.  区别
widow,n.  寡妇
mature,adj.  成熟的， 成年的
navy,n.  海军
disability,n.  残疾
fee,n.  费， 费用
section,n.  段
simple,adj.  简单的， 简易的
used,adj.  用过的
influence,n&vt.  影响
mustard,n.  芥末， 芥子粉
percentage,n.  百分率
talent,n.  天才， 才能
few,pron.  不多， 少数 adj. 不多的，少数的
otherwise,adv.  否则， 要不然
negotiate,v.  谈判， 协商
hunt,v&n.  寻找
package,n.  一包， 一袋， 一盒
pronunciation,n.  发音
kind,adj.  善良的， 亲切的， 和蔼的， 仁慈的 n. [C]种
survival,n.  幸存
strait,n.  海峡
both,pron.  两者都
voyage,n.  航行， 旅行
important,adj.  重要的
nutrition,n.  营养
detective,n.  侦探
phrase,n.  短语， 习惯用语
personally,adv.  就自己而言
outside,adv. 在外面，向外面，出界 adj. 外面的，外表的 prep.  在…外 n. 外面，外表，外界
passer-by,n.  过客， 过路人
keep,v. 保留
effect,n.  效果
affection,n.  友爱
yoghurt,n.  酸乳酪
skate,vi.  溜冰， 滑冰
correction,n.  改正
embarrass,vt.  使困窘， 使局促不安
who,pron.  谁
weigh,v.  称量
sponsor,n. 赞助者
acute,adj.  尖锐的
kindergarten,n.  幼儿园
jog,v.   慢跑
terrify,vt.  使人感到害怕， 使恐惧
contribute,v.  捐款， 捐献
faith,n.  信仰， 信念
insert,vt.  插入
why,adv. 为什么 interjection. 哎呀，嗨〔表示惊讶或突然意识到某事〕
remark,n&v.  陈述， 评论
forbid,v.   禁止， 不许
microscope,n.  显微镜
tortoise,n.  乌龟
candidate,n.  候选人
alone,adj.  单独的， 孤独的
database,n.  资料库， 数据库
parallel,adj.  平行的 n. 平行线
patient,adj.  耐心的 n. 病人
reject,vt.  拒绝
dialogue,n.  对话
diet,v.  节食 n. 饮食
profit,v.  赢利， 获益于 n. 利润，益处
win,v.   赢得， 获胜
rest,vi.  休息， 歇息 n. 休息
move,v.  移动， 搬动， 搬家
amount,vi. 总计
handful,n.  把
album,n.  照相簿
electric,adj.  电的
yawn,v.  打呵欠
say,v.   说， 讲
also,adv.  也
terminal,n.   终点站
enough,n&adj&adv.  足够
increase,v.  增加， 繁殖 n.  增加， 加大
differ,vi.  不一致， 有区别
shine,v.  发光
spread,n&v.   延伸， 展开
various,adj.  各种各样的， 不同的
attention,n.  注意
latter,n.   后者
front,adj. 前面的
visit,n&v.  参观， 访问， 拜访
clinic,n.  诊所
customer,n.   顾客， 主顾
stupid,adj.  愚蠢的， 笨的
greeting,n.  祝贺
bring,vt.   拿来， 带来， 取来
beddings,n.  被褥
awake,v. 唤醒 adj.  醒着的
kiss,n. [C]吻，亲吻 vt.  吻， 亲吻
ban,vt. 禁止
hamburger,n.  汉堡包
fond,adj.  喜爱的， 爱好的
fit,v. 适合 adj.  适合的， 健康的
offer,v&n.  提供
robot,n.  机器人
bar,n.  酒吧
suffer,v.  受苦， 遭受
fix,v.  修理， 安装
neighbourhood,n.  四邻， 邻近地区
complex,adj. 复杂的
draft,vt. 起草 n.  草稿
honest,adj.  诚实的， 正直的
pension,n.  养老金
assumption,n.  假设， 假定
rank,n.  等级， 级别
rubbish,n.  垃圾
addition,n.  增加
afterwards,adv.  后来
sure,adv.  〈口语〉 的确， 一定， 当然 adj. 确信，肯定
grow,v. 种植
carve,v.  刻
shrink,v.   收缩
ancestor,n.  祖宗， 祖先
league,n.  联盟， 社团
personal,adj.  个人的， 私人的
angry,adj.  生气的， 愤怒的
former,adj.  以前的， 从前的
panic,v. 惊恐，恐慌 n.  惊慌， 恐慌
fold,v.  折叠
stewardess,n.  女乘务员， 空中小姐
as,adv.  像…一样 conj. 当…时
delay,n&v.  拖延
at,prep.  在…
chemical,adj. 化学的 n.  化学制品
turning,n.  拐弯处， 拐角处
peace,n.  和平
plant,vt. 种植
folk,adj.  民间的
enquiry,n.  询问
drive,v.  驾驶， 开
hurt,v.   伤害
deal,v. 处理 n.  量， 数额
abuse,vt.  滥用 n.  辱骂， 粗话
prove,vi.  证明是， 结果是， 原来是 vt. 证明，证实
homeland,n.  祖国
affect,vt.  影响
deaf,adj.  聋的
admire,vt.  钦佩
virus,n.  病毒
amuse,vt.  使快乐， 逗乐
see,v.   看见， 看到
search,n&v.  搜寻， 搜查
furnished,adj.  配备了家具的
responsibility,n.  责任
sudden,adj.  突然的
fool,v.  欺骗
civil,adj.  国内的
by,prep.  靠近
whom,pron&conj.  谁
indicate,vt.  指出， 显示
set,vt. 设置，调整
charge,v. 收费
contain,vt.  包含
outstanding,adj.  突出的， 显著的
litter,v.  乱丢杂物
oval,adv. 椭圆
procedure,n.  程序， 手续
familiar,adj.  熟悉的
biography,n.  传记
breathe,v.  呼吸
applicant,n.  申请人
battle,n.  战斗
awesome,adj.  可怕的
partner,n.  搭档， 合作者
gifted,adj.  有天赋的， 有才华的
visa,n.  签证
zipper,n.  拉链
Arctic,n.  北极
unfit,adj.  不适宜的， 不相宜的
interview,n&v.  采访
clarify,v.  澄清， 阐明
beauty,n.  美， 美丽
beg,v.  请求， 乞求
scare,v.  惊吓， 威吓
do,v.  用以构成疑问句及否定句 vt. 做，干
observe,v.  观察
humorous,adj.  幽默的
garment,n.  衣服， 外衣
rare,adj.  罕见的， 稀有的
useless,adj.  无用的
which,pron.  哪一个
disadvantage,n.  不利条件
garbage,n.  垃圾
mainland,n.  大陆
downstairs,adv.  在楼下， 到楼下
marble,n.  大理石
never,adv.  决不， 从来没有
anxiety,n.  忧虑
piece,n.  一块
adjust,v.  适应
carry,v.  携带
burst,v.   突然发生
western,adj.  西方的
debt,n.  债务， 欠款
little,adj.   小的
however,adv.  可是， 然而， 尽管如此
deep,adv.  深深地
goose,n.   鹅
forgive,vt.   原谅， 宽恕
origin,n.  起源
for,conj.  因为， 由于 prep. 为了
mistaken,adj.  错误的
content,adj.  满意的 n.  内容
deed,n.  行为， 事迹
burden,n.  担子， 负担
salute,n&v.  敬礼
random,adj.  随意的， 任意的
perhaps,adv.  可能， 或许
plot,vt. 密谋 n.  情节
rate,v.  估价
skill,n.  技能， 技巧
trouble,n. 问题
unfair,adj.  不公平的， 不公正的
divide,v.  分， 划分
contrary,adj.  相反的 n. 反面
sit,vi.  坐
digital,adj.  数字的， 数码的
over,adv. 越过 adj.  完了， 结束了 prep. 在…之上
brilliant,adj.  闪耀的
practical,adj.  实际的
pesticide,n.  杀虫剂
bound,adj. 被束缚的
false,adj.  假的
go,v. 去，走
tease,v.  取笑， 嘲弄
fork,n.  叉
form,v.  形成， 组建 n. 表格
publish,v.  出版， 发行
pyramid,n.  角锥形
cheque,n.  支票
avoid,vt.  避免， 躲开， 逃避
bid,v&n.  出价， 投标
fresh,adj.  新鲜的
astonish,vt.  使惊讶
withdraw,v.   缩回， 撤回
straightforward,adj&adv.  正直的， 坦率的
very,adv. 很，非常 adj.  恰好的， 正好的
decade,n.  十年
expert,n.  专家， 能手
practice,n.  实践
select,adj.  精选的 vt. 选择，挑选，选拔
crowd,v.  拥挤， 群聚 n. 人群
sick,adj.  有病的， 患病的， 不舒服的
bit,n.  一点， 一些， 少量
welfare,n.  福利
output,n.  产量， 输出量
corner,n.  角
else,adv.  别的， 其他的
modem,n.   调制解调器
majority,n.  多数
beside,prep.  在…旁边
join,v.  参加， 加入
drag,v.   拖， 拽
reduce,vt.  减少， 缩减
likely,adj.  很可能的
large,adj.  大的
bakery,n.  面包店
vain,adj.  自负的
ordinary,adj.  普通的， 平常的
fry,v.  油炸， 油煎
somebody,pron.  某人
drink,v. 喝 n.  饮酒
announce,v.  宣布， 宣告
traditional,adj.  传统的
lively,adj.  活泼的
operate,v.  动手术
begin,v.   开始， 着手
become,vt.   变得， 成为
bacterium,n.   细菌
paragraph,n.   段落
oilfield,n.  油田
alive,adj.  活着的， 存在的
eventually,adv.  最终地
neighbour,n.  邻居
tournament,n.  比赛， 锦标赛
cycle,vi. 骑自行车，循环 n. 周期
thinking,n.  思索
literature,n.  文学
astronomer,n.  天文学家
prejudice,n.  偏见， 成见
digest,v.  消化
angle,n.  角度
tradition,n.  传统， 惯例
ability,n.  能力
everything,pron.  每件事
unbearable,adj.  无法忍受的
urgent,adj.  急迫的， 紧急的
programme,v.  为…编制程序 n. 节目
belief,n.  [C] 信条， 信念， 信仰
delight,n. 快乐，乐事 vt.  使高兴， 使快乐
immigration,n.  移民
break,v. 打破，弄坏
chain store,n.  连锁店
vest,n.  背心， 内衣
change,vt. 改变
suggestion,n.  [C] 建议
fluency,n.  流利， 流畅
draw,v.   绘画
systematic,adj.  系统的， 有体系的
trolleybus,n.  无轨电车
lantern,n.  灯笼
cupboard,n.  碗柜， 橱柜
off,prep&adv.  离开， 走开
comfort,v. 安慰，缓和 n.  安慰， 慰问
joke,n.  笑话
knee,n.  膝盖
punishment,n.  惩罚， 处罚
hide,v.   掩饰
troublesome,adj.  令人烦恼的
instruction,n.  说明， 须知
report,n&vt.  报道， 报告
oral,adj.  口头的， 口述的
complete,adj.  完成的， 完整的 vt. 完成
compensate,v.  补偿， 赔偿
fun,n.  乐趣， 娱乐
constant,adj.  经常的， 不断的
smog,n.  烟雾
sob,n&v.   抽泣， 呜咽地说
political,adj.  政治的
while,conj. 正当…的时候
anger,n.  愤怒
second,adj.  二等的 num. 第二 n. 秒
that,determiner. 那，那个〔指已经提到或已经知道的人、事物、想法等〕 conjunction. 〔用于动词、名词或形容词后引导一个从句，表示某人所说或所想，或陈述一个事实或理由〕 adv. 那么〔大、多等〕〔尤指通过手势比画来表示大小、数量等〕
edge,n.  边缘
download,n&vt.  下载
split,vt.   撕开， 切开
than,conj.  比
limit,vt.  限制， 限定
widespread,adj.  分布广的
antique,n.  古董
sow,v.   播种
different,adj.  不同的， 有差异的
fasten,v.  扎牢， 扣住
porter,n.   搬运工
level,adj.  平坦的 n. 水平线，水平
dirt,n.  污物， 脏物
videophone,n.  可视电话
preserve,vt.  保护， 保存
plus,prep.  加， 加上
relevant,adj.  有关的
license,n.  执照， 许可证
entry,n.  进入
expand,vi.  发展 vt. 扩张
dream,n. 梦 v. 梦想，希望
noble,adj.  高贵的， 贵族的
plug,vt. 把…塞住
bunch,n.  串， 束
spy,v.  侦探， 刺探 n. 密探，间谍
postpone,vt.  推迟， 延期
tense,adj. 紧张的
bride,n.  新娘
heat,v.  加热 n. 热
behind,adv.  在后面
hammer,v.  敲， 锤击 n. 锤子，锣锤
seal,n.  海豹
recipe,n.  食谱
ambassadress,n.  大使夫人
mental,adj.  精神的， 脑力的
bow,v&n.  鞠躬， 弯腰
storage,n.  贮藏， 储存
racial,adj.  种族的
switch,v&n.  更换， 转换
total,adj. 总数的
of,prep.  …的
reserve,n&vt.  保留， 储备
somehow,adv.  以某种方式
brick,n.  砖
dive,vi.  跳水
heap,v.  堆起来 n. 堆
sympathy,n.  同情
hear,v.   听见， 听说， 得知
fight,n&v.   打仗， 打架
roundabout,adj. 绕道的
rescue,vt&n.  营救， 援救
facial,adj.  面部用的
on,adv.  继续 prep. 在…上
zebra,n.  斑马
brief,adj.  简洁的
unfortunate,adj.  不幸的， 倒霉的
recover,vi. 痊愈 vt.  恢复
or,conj.  或者
chance,n.  机会
determine,v.  决定
nature,n.  自然
social,adj.  社会的
wheel,n.  轮， 车轮
interesting,adj.  有趣的
cross,n. 十字形的东西
control,vt&n.   控制
drill,v. 钻
friction,n.  摩擦
clerk,n.  书记员
walnut,n.  胡桃， 胡桃木
acknowledge,vt.  答谢
equip,vt.   装备
radiation,n.  放射
quarrel,n&vi.  争吵， 吵架
Christian,adj.  基督教徒的 n. 基督教徒
pulse,v.  搏动， 跳动 n. 脉搏
maple,n.  枫树
spiritual,adj.  精神的
worthwhile,adj.  值得做的
nation,n.  民族， 国家
upper,adj.  较高的， 较上的
splendid,adj.  灿烂的， 辉煌的
adaptation,n.  [U] 适应， 适合
behalf,n.  利益
somewhere,adv.  在某处， 到某处
scene,n.   一场， 场景， 布景
injure,vt.  损害， 伤害
freeze,v.    结冰
eastward,adv.  向东
geography,n.  地理学
horrible,adj.  令人恐惧的， 恐怖的
strengthen,v.  加强， 增强
injury,n.  损伤
diploma,n.  毕业文凭， 学位证书
brand,n.  商标， 牌子
suspension,n.  暂停， 中止
choke,n&v.  窒息
alcohol,n.  酒精， 酒
pleasure,n.  高兴， 愉快
old,adj.  老的， 旧的
recreation,n.  消遣， 娱乐
allowance,n.  津贴， 补贴
interpreter,n.  翻译员， 口译人员
hurricane,n.  飓风， 狂风
portable,adj.  轻便的， 便携的
then,adv.  当时， 那时
ancient,adj.  古代的， 古老的
accept,v.  接受
glory,n.  光荣， 荣誉
seat,n. 座位，座 vt.  使就座
wander,v.  游荡
adopt,vt.  采用
oppose,v.  反对
minus,adj. 负的 prep.  减去
belly,n.  肚子
conservative,adj.  守旧的
access,n. 通道
conference,n.   会议
primitive,adj.  原始的， 远古的
activity,n.  活动
dormitory,n.  学生宿舍
overcome,v.  战胜， 克服， 胜过
recite,v.  背诵
seek,v.   试图
seem,v.  似乎， 好像
heel,n.  脚后跟
variety,n.  种种
disturb,v.  打扰， 扰乱
adore,vt.  爱慕， 崇拜
lecture,n.  [C] 讲课， 演讲
civilian,n.  平民， 老百姓
so,adv. 也，同样〔用于表示刚说过的情况也适用于某人或某物〕 conjunction. 因此，所以 n. 全音阶的第五音
pump,vt. 用泵抽水
caution,n.  小心， 谨慎
key,n.  [C] 钥匙
teenager,n.  青少年， 十几岁的少年
dumpling,n.  饺子
silent,adj.  无声的， 沉默的
decision,n.  决定
addicted,adj.  入迷的， 上瘾的
necessary,adj.  必需的， 必要的
one,num&pron.  一个
garage,n.  汽车间， 汽车库
badminton,n.  羽毛球
confirm,vt.  确定
single,adj.  单一的， 单个的
pull,v. 拉，拖 n.  拉力， 引力
unconditional,adj.  无条件的， 绝对的
gallon,n.  加仑
appoint,vt.  指定， 任命
assist,v.  帮助， 协助
bun,n.  馒头
but,conj. 但是，可是 prep.  除了， 除…外
symbol,n.  符号， 象征
sincerely,adv.  真诚地
commercial,adj.  商业的， 贸易的
separate,v.   分开，  分离 adj.  单独的， 分开的
declare,v.  宣布， 声明
reasonable,adj.  合理的， 有道理的
dislike,n&vt.  不喜欢， 嫌恶
willing,adj.  情愿的， 乐意的
available,adj.  有空的
express,vt. 表达
advocate,vt.  提倡
amazing,adj.  令人惊异的
luggage,n.  〈总称〉 行李
drawback,n.  缺点
dynamic,adj.  有活力的
up,adv. 从下往上地，向上地 v. 提高
unusual,adj.  不平常的， 异常的
extreme,adj.  极端的， 偏激的
usual,adj.  通常的， 平常的
sink,v. 下沉
degree,n.  程度
astronomy,n.  天文学
suppose,vi.  料想 vt. 猜想，假定
brake,v.  刹车 n. 闸
tube,n.  管子
outspoken,adj.  坦率的
especially,adv.  特别， 尤其
once,adv. 一次，一回 conjunction. 一…便，一旦，一经
failure,n.  失败
quake,n&vi.  震动
know,v.  知道， 了解
sing,v.  唱， 唱歌
organise,v.  组织
support,vt&n.  支持， 赞助
drop,v. 掉下，落下 n.  滴
preview,vt.  预演， 预习
questionnaire,n.  调查表， 问卷
saucer,n.  茶碟
hire,vt.  租用
breakthrough,n.  突破
idea,n.  主意， 意见
destination,n.  目的地
apron,n.  围裙
vertical,adj.  垂直的， 直立的
monument,n.  纪念碑， 纪念物
pure,adj.  纯的， 不掺杂的
vivid,adj.  生动的， 鲜明的
damp,adj. 潮湿的 n. 潮湿
throughout,prep.  遍及， 贯穿
virtue,n.  美德， 正直的品行
overweight,adj.  过重的， 超重的
gay,adj. 快活的，愉快的 n.   同性恋
successful,adj.  成功的， 有成就的
lovely,adj.  美好的， 可爱的
normal,adj. 正常的 n.  正常， 常态， 普通
gradual,adj.  逐渐的， 渐进的
figure,v.  认为
socialist,adj.  社会主义的 n. 社会主义者
airmail,n.  〈总称〉航空邮件
slight,adj.  轻微的， 细小的
corrupt,adj. 腐败的，贪污的 v.  腐烂， 腐蚀
wide,adj.  宽的， 宽阔的
previous,adj.  在前的， 早先的
teach,v.  教书
socialism,n.  社会主义
argue,v.  争论
technology,n.  技术， 科技
superior,adj.  较高的， 上好的 n. 长者
succeed,vi. 成功 vt.  继承， 接替
choir,n.  唱诗班
punctual,adj.  准时的
advertise,vt.  为…做广告
compromise,v.  妥协， 折中
software,n.  软件
seminar,n.  研究会， 讨论发表会
reach,v.  到达
react,vi.  起反应， 起作用
competition,n.  比赛， 竞赛
none,pron.  无任何东西或人
type,vt.  打字， 用打字机打出
beyond,prep.  超过
practise,v.  练习
review,vt. 复习
sight,n.  情景， 风景
voluntary,adj.  自愿的
asleep,adj.  睡着的， 熟睡的
nobody,pron. 没有人，谁也不 n.  小人物
guide,v.  指导
between,prep.  在之间
surrounding,adj. 周围的 n. 围绕
goal,n.  目标
collar,n.  衣领
natural,adj.  自然的， 天然的
overhead,adj&adv.  在高处， 在空中
conclude,v.  推论
come,vi. 来，来到 v.  变成
comprehension,n.  理解
leather,n.  皮革
comb,v. 梳 n.  梳子
exist,vi.  存在， 生存
unemployment,n.  失业
exact,adj.  精确的， 准确的， 确切的
lift,vi.  升起，  消散
motto,n.  箴言， 格言
nationwide,adj.  全国性的
force,vt. 强迫，迫使 n.  力量， 武力
centigrade,adj.  摄氏的
botany,n.  植物学
wear,v.   穿， 戴
range,n.  范围
weak,adj.  虚弱的
leak,v.  漏， 泄漏
impress,vt.  留下印象
flat,adj. 平的 n.  一套房间
get,v.  变得
course,n.  过程， 经过
barber,n.  理发师
copy,v.  复制
precise,adj.  精确的， 准确的
power,n.  力量
place,n. 地方，处所 vt.  放置， 安置
dare,v.  敢， 敢于
regular,adj.  规则的
precious,adj.  宝贵的， 珍贵的
sell,v.  卖， 售
tired,adj.  疲劳的， 累的
tremble,v.  颤抖， 挥动
gymnastics,n.  体操， 体育
suspect,v.  怀疑 n.  犯罪嫌疑人
suggest,vt.  建议
apologize,vi.  道歉， 谢罪
expect,v.  预料
help,n&v.  帮助， 帮忙
depth,n.  深， 深度
assess,vt.  估定， 评定
prescription,n.  处方， 药方
behaviour,n.  [U] 行为， 举止
chorus,n.  合唱
minimum,adj.  最小的 n. 最小量，最小值
queue,vi. 排队 n.  行列， 长队
apology,n.  道歉
date,n. 日期
magic,adj.  有魔力的 n. 魔法，魔术
dress,v. 穿衣，打扮 n.  女服， 连衣裙
argument,n.  [C] 争论， 辩论
passage,n.   一节
theoretical,adj.  理论的
adequate,adj.  足够的， 适当的
sound,n. 声，声音 v. 听起来
own,adj. 自己的 vt.  拥有
hopeful,adj.  有希望的
dozen,n.  十二个
translate,v.  翻译
drug,n.  药， 药物
barrier,n.  栅栏， 挡板
plain,adj. 平常的，普通的
should,modal verb. 应当，应该 〔用于提供或征求建议〕
only,adv.  只， 仅仅 adj. 唯一的，仅有的
create,vt.  创造
justice,n.  正义， 公正
criminal,n.  罪犯
blow,v.   吹
curious,adj.  好奇的
proud,adj.  自豪的， 骄傲的
like,v.  喜欢， 喜爱 prep. 像，跟…一样 n. 爱好
ugly,adj.  丑陋的， 难看的
earthquake,n.  地震
tax,n.  税， 税款
towards,prep.  向， 朝， 对于
messy,adj.  乱七八糟的
embassy,n.  大使馆
rectangle,adj.  长方形的 n. 长方形
fragile,adj.  易碎的， 脆的
departure,n.  离开
dash,v. 快跑，猛撞 n.  快跑， 猛撞
send,vt.   打发， 派遣
concrete,adj.  具体的
note,n. 便条，笔记，注释 vt.  记录， 注意
everybody,pron.  每人， 人人
sail,v. 航行，开航 n.  帆
cab,n.  出租车
purpose,n.  目的， 意图
regret,n. 遗憾，懊悔
line,v.  画线于，  成行 n. 直线
stout,adj.  结实的， 矮胖的
link,v. 连接，联合 n.  链环， 链接
flee,v.   逃走， 逃跑
weep,v.   哭泣， 流泪
tune,n.  曲调， 调子
aware,adj.  知道的， 意识到的
can,n.  罐头
security,n.  安全
award,n.  奖品， 奖励
ready,adj.  准备就绪的
alarm,n.  警报
weed,n.  野草， 杂草
herb,n.  草药
unconscious,adj.  不省人事的， 无意识的
rainfall,n.  一场雨
cost,n. 成本
will,n.  意志
satisfy,v.  满足， 使满意
smoke,v.  冒烟
match,v. 相配，相称 n.  比赛
arbitrary,adj.  武断的
cuisine,n.  烹饪， 烹饪术
fault,n.  过错， 缺点， 毛病
follow,v.  跟随
passive,adj.  被动的
hard-working,adj.  勤劳的， 辛勤工作的
carrier,n.  搬运者
dignity,n.  尊严
challenge,n. 挑战
category,n.  种类
cosy,adj.  暖和舒服的
intend,v.  想要， 打算
wild,adj.  野生的
