word,definition
wander,v. 漫游
frighten,v. 使惊恐，吓唬
citizen,n. 公民
I,pron. （主格）我
weakness,n. 弱点
exchange,v. 交换
witness,n. 证据
Japan,n. 日本，日本国
picture,n. 画，图片 v. 画
cabin,n. 小屋
minute,n. 分，分钟
achieve,v. 完成，实现
characteristic,adj. 特有的 n. 特性
semiconductor,n. 半导体
minus,adj. 负面的
silly,adj. 傻的，愚蠢的
hungry,adj. 饥饿的
odd,adj. 奇数的
traffic,n. 交通，通行
unconscious,adj. 不省人事的
reading,n. 读书
carbon,n. 碳
senate,n. 参议院，上院
physician,n. 医生，内科医生
proportional,adj. 比例的
pace,n. 步，步速 v. 踱步
harness,v. 控制[利用]〔自然力等〕 n. 马具，挽具
suspect,v. 怀疑
license,n. 许可
little,adj. 小的
accelerate,v. （使）加快
steep,adj. 险峻的，陡峭的
Africa,n. 非洲
organism,n. 生物体
county,n. 英国的郡，美国的县
globe,n. 地球，世界
food,n. 食物，食品
machine,n. 机器
bore,v. 使厌烦
measure,v. 量，测量 n. 掂出某人的分量
reform,v. 改革，改良 n. 改革，改良
radius,n. 半径
fist,n. 拳（头）
nuisance,n. 讨厌的人（东西）
distinction,n. 差别，不同，区分
mosquito,n. 蚊子
typewriter,n. 打字机
accordance,n. 按照某事物
plus,prep. 加，加上 adj. 正的
policeman,n. 警察
Christmas,n. 圣诞节
interest,n. 兴趣
greenhouse,n. 温室，玻璃暖房
farewell,int. 再会 n. 告别
him,pron. （宾格）他
shelf,n. 搁板，架子
later,adv. 后来
fashion,n. 风尚
daily,adj. 每日的 n. 日报
outside,n. 外部
principal,adj. 主要的 n. 负责人
mine,pron. 我的
farmer,n. 农民，农夫
alter,v. 改变，变更
Asia,n. 亚洲
twist,v. 捻
playground,n. 操场，运动场
guidance,n. 引导，指导，领导
evaporate,v. 使蒸发
upright,adj. 垂直的
honour,n. 光荣
rescue,v. 营救，解救，救援 n. 营救，解救，救援
evolution,n. 进化，演化
stocking,n. 长（筒）袜
instrument,n. 工具
nice,adj. 美好的，令人愉快的
faculty,n. 系，科
auto,n. （口语）汽车
phone,n. 电话，电话机
preserve,v. 保护
undo,v. 解开，打开
liver,n. 肝
distance,n. 距离，间距
due,adj. 预期的
cat,n. 猫，
capacity,n. 容量
offer,v. 提供
conference,n. 会议，讨论会
embarrass,v. 使窘迫，使为难
body,n. 身体
holiday,n. 假期
glass,n. 玻璃
royal,adj. 王的
wave,n. 波
different,adj. 差异的
cut,v. 切，割，剪
praise,n. 赞扬，赞美 v. 赞扬
monitor,n. 班长
dawn,n. 黎明
oar,n. 浆，橹
kneel,v. 跪，跪下，跪着
ordinary,adj. 平常的
postage,n. 邮费，邮资
component,n. 组成部分
hit,v. 打
cheer,v. 使振作
pass,v. 经过
level,n. 水平面 adj. 水平的
anywhere,adv. 在什么地方
affect,v. 影响
deer,n. 鹿
every,det. 每一的
a,art. 一（个）
bar,n. 酒吧间
plenty,pron. 丰富，充足，大量
baggage,n. 行李
pint,n. 品脱
reserve,v. 预定
fly,n. 蝇，苍蝇 v. 飞行
friend,n. 朋友，友人
any,adj. 什么，一些
expand,v. 扩大
nurse,n. 护士
toilet,n. 厕所，盥洗室，浴室
creep,v. 爬行
prompt,adj. 及时的 v. 敦促
goods,n. 货物
career,n. 生涯，职业
museum,n. 博物馆
coast,n. 海岸，海滨（地区）
diamond,n. 金钢石，钻石
increasingly,adv. 日益，越来越多地
spill,v. 使溢出
comprehension,n. 理解，理解力
consciousness,n. 意识，觉悟
chest,n. 胸腔，胸膛
otherwise,adv. 否则
movement,n. 动作，活动
bowl,n. 碗，钵
bat,n. 球拍
somewhat,adv. 有点
ancestor,n. 祖宗，祖先
liberal,adj. 心胸宽大的
far,adj. 远的 adv. 远，遥远
battle,n. 战役
tropical,adj. 热带的
molecule,n. 分子，克分子
general,adj. 总的
gentle,adj. 和蔼的
motion,n. 运动
however,adv. 然而
float,v. 漂浮
adjust,v. 调整，调节
drama,n. 戏剧
circular,adj. 圆的
financial,adj. 财政的，金融的
above,prep. 在…上面
enthusiastic,adj. 热情的，热心的
landlord,n. 地主
volcano,n. 火山
convey,v. 传送
hard,adj. 硬的
microphone,n. 话筒，麦克风
proud,adj. 骄傲的
gently,adv. 有礼貌地
curl,n. 卷毛
gloomy,adj. 黑暗的
flavour,n. 味，味道
loud,adj. 响亮的
manner,n. 方式
psychological,adj. 心理的，心理学的
passive,adj. 被动的
tender,adj. 嫩的
dry,adj. 干的，干燥的
mute,adj. 缄默的 n. 哑巴
dorm,n. 宿舍
discard,v. 丢弃，抛弃，遗弃
change,n. 改变，变化
outstanding,adj. 突出的，杰出的
distress,n. 忧虑，悲伤
wear,v. 磨损
relate,v. 使联系
undergo,v. 经历，经受，忍受
radioactive,adj. 放射性的
geography,n. 地理，地理学
his,pron. 他的，他的东西
probable,adj. 很可能的
aware,adj. 知道的，意识到的
central,adj. 中心的
ownership,n. 所有（权），所有制
household,n. 家庭，户
site,n. 地点，地基
nine,num. 九，九个
voyage,n. 航海，航空 v. 航海，航行
expensive,adj. 昂贵的，花钱多的
provide,v. 提供
before,prep. 在…以前
empty,adj. 空的
heat,n. 热
professional,adj. 职业的 n. 专业人员
Canadian,adj. 加拿大的
beam,n. 梁
last,adj. 最后的 adv. 最后
cause,n. 原因
reluctant,adj. 不愿的，勉强的
exclaim,v. 呼喊
breed,n. 品种 v. 使繁殖
keeper,n. 饲养员
mouth,n. 嘴，口，口腔
camel,n. 骆驼
hell,n. 地狱
fourth,pron. 第四 n. 四分之一
March,n. 三月
entrance,n. 入口，门口
essential,adj. 必要的
consider,v. 考虑
compress,v. 压紧，压缩
brow,n. 额
sound,adj. 健康的
recall,v. 回想
scarcely,adv. 几乎不
secure,adj. 安心的
mayor,n. 市长
most,det,pron. 最多的 adv. 最，很
connection,n. 连接，联系
nature,n. 大自然
alone,adj. 单独的 adv. 单独地
marvellous,adj. 奇迹般的
hold,v. 拿住
like,v. 喜欢
treat,v. 对待
beg,v. 乞求
footstep,n. 脚步
himself,pron. 他自己
cure,v. 医治
bough,n. 树枝
bee,n. 蜂，密蜂
treaty,n. 条约
bird,n. 鸟，禽
butterfly,n. 蝴蝶
insert,v. 插入
phase,n. 阶段
irregular,adj. 不规则的
necessarily,adv. 必然，必定
cloth,n. 布
door,n. 门
description,n. 描写，形容
marry,v. 结婚
beat,v. 打，敲
community,n. 社区
swing,v. 摇摆
branch,n. 树枝
stimulate,v. 刺激
uneasy,adj. 心神不安的，忧虑的
solemn,adj. 严肃的，庄重的
sew,v. 缝制，缝纫
astronaut,n. 宇宙航行员，宇航员
memorial,adj. 纪念的
dispose,v. 去掉，丢掉
brighten,v. 使发光
addition,n. 附加物
sulfur,n. 硫（磺），硫黄
beginner,n. 初学者，生手
impress,v. 给…深刻印象
print,v. 印刷 n. 印刷的文字
fit,v. 适合
lay,v. 置放
pollute,v. 弄脏，污染，沾污
experimental,adj. 实验的，试验的
attach,v. 缚，系，贴
focus,v. 聚焦
hunt,n. 打猎
cruel,adj. 残忍的，残酷的
desk,n. 书桌，办公桌
cost,n. 价格
slam,v. 使劲关
decay,v. 腐烂
opera,n. 歌剧
towel,n. 毛巾，手巾
crowd,n. 人群
decade,n. 十年，十年期
introduction,n. 介绍
car,n. 汽车，小汽车，轿车
prime,adj. 首要的 n. 青春
ache,v. 痛 n. 疼痛
grand,adj. 宏伟的
earn,v. 赚得，挣得
goodness,n. 优良，德性，仁慈
gunpowder,n. 黑色火药
spray,n. 浪花
guide,n. 导游者 v. 给某人领路，带领
pile,n. 堆 v. 堆叠，累积
bless,v. 为…祝福
row,n. （一）排，（一）行
trick,n. 诡计
February,n. 二月
cell,n. 细胞
completely,adv. 十分，完全地
overtake,v. 追上，赶上
extend,v. 延长
pair,n. 一对 v. 成对，配对
policy,n. 政策，方针
sympathetic,adj. 同情的
mass,n. 团
desperate,adj. 拼死的
initial,adj. 最初的
red,adj. 红色的 n. 红色
award,n. 奖，奖品
dig,v. 掘，挖
electron,n. 电子
comfortable,adj. 舒适的
association,n. 协会，团体
labour,n. 劳动
diagram,n. 图解，图表，简图
scheme,n. 计划，规划
accustomed,adj. 惯常的
substantial,adj. 坚固的
awake,adj. 醒着的 v. 唤醒
entry,n. 入口处
assistant,n. 助手，助理
pocket,n. 衣袋 adj. 袖珍的
code,n. 准则
lime,n. 石灰
drum,n. 鼓
singular,adj. 单数的
aim,v. 瞄准
counter,n. 柜台
because,conj. 由于，因为
religious,adj. 宗教的
persuade,v. 说服
consumption,n. 消耗量
harmony,n. 调合，协调，和谐
improvement,n. 改进，改善
dial,n. 钟面
efficient,adj. 效率高的，有能力的
loudspeaker,n. 扬声器，喇叭
typist,n. 打字员
accumulate,v. 积累
grasp,v. 抓紧
picnic,n. 郊游，野餐 v. 野餐
crisis,n. 危机
underneath,prep,adv. 在下面，在底下
contain,v. 包含，容纳
go,v. 去
loyalty,n. 忠诚
amaze,v. 使惊奇，使惊愕
copper,n. 铜
delivery,n. 投递
institute,n. 研究所
assign,v. 指派〔任务〕
intelligence,n. 智力
fill,v. 装满，盛满
overhead,adj. 在头顶上的
conscience,n. 良心，道德心
ours,pron. 我们的
borrow,v. 借，借用，借人
landing,n. 上岸，登陆，着陆
urgent,adj. 紧急的
Roman,n. 古罗马人 adj. 罗马的
remind,v. 提醒，使想起
power,n. 能力
pick,n. 镐，鹤嘴锄
possess,v. 占用，拥有（财产）
between,prep. 在…中间
cafe,n. 咖啡馆
solid,adj. 固体的 n. 固体
badly,adv. 坏，差
or,conj. 或，或者
individual,adj. 个别的
headquarters,n. 总部
medal,n. 奖章，勋章，纪念章
associate,v. 交往 n. 伙伴，同事
post,n. 柱，桩，杆 v. 贴出
awkward,adj. 尴尬的
generally,adv. 一般地
drop,v. 使落下
fine,adj. 美好的
its,det.. 它的
carry,v. 携带
bill,n. 账单
barber,n. 理发师
payment,n. 支付
tower,n. 塔 v. 屹立，高耸
luggage,n. 行李
important,adj. 重要的
flare,v. 闪耀
off,adv. （离）开
dear,adj. 亲爱的 int. 啊
constant,adj. 经常的
mode,n. 方式
coal,n. 煤
approximate,adj. 近似的 v. 近似
defect,n. 缺点，缺陷，欠缺
afternoon,n. 下午，午后
worthless,adj. 无价值的，无用的
infect,v. 传染
ultimate,adj. 最后的，最终的
linen,n. 亚麻布
moist,adj. 湿润的
anger,n. 怒，愤怒 v. 使发怒
April,n. 四月
fate,n. 命运，天数
match,n. 比赛，竞赛
gasoline,n. （美）汽油
how,adv. 怎么
patient,adj. 忍耐的 n. 病人
cunning,adj. 狡猾的，狡诈的
paragraph,n. （文章的）段，节
alternative,n. 替换物
dust,n. 尘土，灰尘
wound,n. 创伤，伤 v. 使受伤
grade,v. 给…分等级 n. 等级
pop,n. 流行音乐，流行歌曲
aviation,n. 航空，航空学
vast,adj. 巨大的
diverse,adj. 不一样的，相异的
enjoy,v. 享受
potential,adj. 潜在的 n. 潜力
deceive,v. 欺骗，蒙蔽，行骗
voltage,n. 电压
reporter,n. 记者，通讯员
dialog,n. 对话，对白
air,n. 空气
circulate,v. 使循环
garden,n. 花园，菜园
discovery,n. 发现
underline,v. 划线于…之下
concept,n. 概念，观念，设想
look,v. 看，显得 n. 看
forever,adv. 永远
worship,n. 礼拜
altogether,adv. 完全
tough,adj. 坚韧的
glimpse,v. 瞥见 n. 一瞥，一看
dialect,n. 方言，土语，地方话
vertical,adj. 垂直的，竖式的
vice,n. 罪恶
romantic,adj. 浪漫的
dictate,v. 口授
health,n. 健康状况
awful,adj. 令人不愉快的
plural,adj. 复数的 n. 复数
influential,adj. 有影响的
piece,n. 块
free,adj. 自由的
robot,n. 机器人
applicable,adj. 能应用的
demonstrate,v. 说明
nobody,pron. 谁也不
unload,v. 卸（货）
apologize,v. 道歉，谢罪，认错
complex,adj. 复杂的
anxiety,n. 焦虑，忧虑
drag,v. 拖，拉
clay,n. 粘土，泥土
government,n. 政府
flower,n. 花，花卉
casual,adj. 偶然的
outwards,adv. 向外，往海外
withstand,v. 抵挡，反抗
forgive,v. 原谅，饶恕，宽恕
eve,n. 前夜，前夕
bind,v. 捆绑
pillar,n. 柱，柱子
metric,adj. 公制的，米制的
pine,n. 松树
explore,v. 探险，探索
profession,n. 职业
eighteen,num. 十八，十八个
breath,n. 气息，呼吸
gang,n. 一帮，一伙
effort,n. 努力
hardship,n. 艰难，困苦
near,adv. 近，接近 adj. 近的
shower,n. 阵雨
alive,adj. 活着的
Indian,adj. 印度的 n. 印度人
serve,v. 为…服务
backward,adj. 向后的
fear,n. 害怕
operational,adj. 操作上的
delay,v. 耽搁
arithmetic,n. 算术
value,n. 价值
madam,n. 夫人，女士，太太
dangerous,adj. 危险的，不安全的
if,conj. 假如，如果
per,prep. 每
loss,n. 遗失
damp,adj. 潮湿的，有湿气的
age,n. 年龄
launch,v. 发射，投射
stain,v. 沾污
vain,adj. 徒劳的
gratitude,n. 感激，感谢，感恩
assignment,n. 任务
egg,n. 蛋，卵
tailor,n. 裁缝 v. 专门制作
reliable,adj. 可靠的，可信赖的
pole,n. 杆，柱
broad,adj. 宽的，阔的
June,n. 六月
accordingly,adv. 照着
careless,adj. 粗心的
comfort,n. 舒适
facility,n. 设备
employee,n. 受雇者，雇员，雇工
typical,adj. 典型的，代表性的
nucleus,n. 核，（原子）核
all,det. 全部的 pron. 全部
negative,adj. 否定的
India,n. 印度
advanced,adj. 先进的
cottage,n. 村舍，小屋
oblige,v. 迫使
evaluate,v. 评价，估…的价
skilled,adj. 有技能的，熟练的
inn,n. 小旅店
static,adj. 静的
forty,num. 四十，第四十
severe,adj. 严厉的
portrait,n. 肖像，画像
derive,v. 取得
partial,adj. 部分的
yearly,adj&adv. 每年的
straw,n. 稻草
dip,v. 浸，蘸
invite,v. 邀请
cord,n. 细绳，粗线，索
invasion,n. 入侵，侵略
audience,n. 听众，观众，读者
compound,n. 化合物
risk,n. 风险，危险
almost,adv. 几乎，差不多
loosen,v. 解开
industrialize,v. 使工业化
glorious,adj. 光荣的
normally,adv. 通常
excess,n. 超越
ridiculous,adj. 荒谬的，可笑的
balloon,n. 气球，玩具气球
in,prep. 在…里
everyday,adj. 每天的，日常的
exaggerate,v. 夸大，夸张
furthermore,adv. 而且，此外
transfer,v. 转移
criminal,n. 犯人，罪犯，刑事犯
Christian,n. 基督教徒
cargo,n. 船货，货物
plantation,n. 种植园
gross,adj. 总的
gradual,adj. 逐渐的
culture,n. 文化，文明
position,n. 姿势
four,num. 四，四个，第四
immigrant,n. 移民
trend,n. 倾向
humid,adj. 湿的，湿气重的
preparation,n. 准备，预备
magnetic,adj. 磁的
November,n. 十一月
clothes,n. 衣服，服装
glow,n. 白热光 v. 发白热光
pad,n. 垫
dusk,n. 薄暮，黄昏，幽暗
force,v. 强迫 n. 力，力量
rainy,adj. 下雨的，多雨的
tame,adj. 驯服的
formal,adj. 正式的
switch,n. 开关
fruit,n. 水果
equation,n. 方程（式）
circumstance,n. 情况，条件
eighty,num. 八十，八十个
reach,v. 抵达
luxury,n. 奢侈，奢华
pound,n. 磅
beer,n. 啤酒
accuracy,n. 准确（性）
punish,v. 罚，惩罚，处罚
poetry,n. 诗，诗歌，诗作
idle,adj. 空闲的
rare,adj. 稀薄的
environment,n. 环境，外界
island,n. 岛，岛屿
color,n. 颜色，彩色
extremely,adv. 极端，极其，非常
certainly,adv. 一定，必定
tractor,n. 拖拉机
handwriting,n. 笔迹，手迹，书法
aid,n. 帮助
craft,n. 工艺
laugh,v. 笑，发笑 n. 笑
century,n. 世纪
hers,pron. 她的（所有物）
gravity,n. 重力，引力
northeast,n. 东北 adj. 位于东北的
purpose,n. 目的
issue,n. 问题
literary,adj. 文学（上）的
hire,v. 租借 n. 租用，雇用
nursery,n. 托儿所
excite,v. 使激动
resolution,n. 坚决，坚定
disappoint,v. 使失望，使受挫折
silver,n. 银
hesitate,v. 犹豫，踌躇
transmit,v. 传送，传达
threaten,v. 威胁，恐吓
lap,n. 〔坐着时的〕大腿部
tremendous,adj. 极大的，非常的
independence,n. 独立
manager,n. 经理，管理人
brass,n. 黄铜
band,n. 乐队
proceed,v. 进行
expansion,n. 扩大
from,prep. 从…来
elimination,n. 排除，消除
defend,v. 保卫，防守
significant,adj. 有意义的
always,adv. 总是，一直
rod,n. 杆，竿，棒
mainland,n. 大陆
maximum,n. 最大量 adj. 最大的
honeymoon,n. 蜜月
content,adj. 满意的，满足的
scholar,n. 学者（尤指文学方面）
tedious,adj. 冗长乏味的，沉闷的
late,adj. 迟的 adv. 迟，晚
Germany,n. 德意志，德国
figure,n. 数字
clearly,adv. 明白地，清晰地
follow,v. 跟随
fortunately,adv. 幸运地，幸亏
particle,n. 微粒
version,n. 说法
pink,n. 粉红色 adj. 粉红色的
bring,v. 带来
ground,n. 地
pursue,v. 进行
film,n. 影片
Canada,n. 加拿大
propose,v. 提议
recorder,n. 录音机
economy,n. 经济
sensible,adj. 明智的
among,prep. 在…之中
discussion,n. 讨论，谈论
republic,n. 共和国，共和政体
yawn,v. 打呵欠 n. 呵欠
lawn,n. 草地，草坪，草场
gas,n. 气体
distant,adj. 在远处的
ability,n. 能力
instinct,n. 本能
approval,n. 批准
await,v. 等候，期待
lemon,n. 柠檬，柠檬树
triangle,n. 三角（形）
advise,v. 劝告
bank,n. 银行
measurement,n. 尺寸
help,v. 帮助
justice,n. 司法
remember,v. 记得
widow,n. 寡妇
telescope,n. 望远镜
even,adv. 甚至
booth,n. 公用电话亭
final,adj. 最后的
receiver,n. 收受者，收件人
drought,n. 旱灾，干旱
tin,n. 锡
left,adj. 左边的
resign,v. 放弃
farm,n. 农场，农庄
miner,n. 矿工
prosperity,n. 繁荣
Britain,n. 不列颠，英国
mix,v. 使混合，混淆
average,n. 平均数 adj. 平均的
pinch,v. 捏，拧，掐掉
whip,v. 鞭笞
fond,adj. 喜爱的
expression,n. 词句
five,num. 五，五个，第五
agriculture,n. 农业，农艺
anyhow,adv. 无论如何
transistor,n. 晶体管
house,n. 房屋，住宅
knob,n. 门把，拉手
religion,n. 宗教信仰
factor,n. 因素
inexpensive,adj. 花费不多的，廉价的
finish,v. 完成
phenomenon,n. 现象
allow,v. 允许，准许
keen,adj. 热心的
presently,adv. 一会儿
statistical,adj. 统计的，统计学的
vitamin,n. 维生素，维他命
enemy,n. 敌人
eight,num. 八，八个
design,v. 设计 n. 设计
cream,n. 奶油，乳脂
duty,n. 责任
cousin,n. 堂（或表）兄弟（姐妹）
lamb,n. 羔羊，小羊
canteen,n. 小卖部
clear,adj. 清晰的 v. 清除
whilst,conj. 当…的时候
bake,v. 烤，烘，焙
airplane,n. 飞机
coat,n. 外套，上衣
intention,n. 意图，意向，目的
interruption,n. 障碍物
wreck,n. 沉船，失事船 v. 破坏
affair,n. 事务
mill,n. 磨坊
cup,n. 杯子
chill,v. 使变冷 n. 寒冷
physicist,n. 物理学家
oppose,v. 反对
hurry,v. 赶紧
bad,adj. 坏的，恶的
prohibit,v. 禁止
pig,n. 猪，小猪，野猪
grandfather,n. 祖父
gain,v. 获得
sideways,adv. 斜着，斜向一边地
except,prep. 除…之外
weave,v. 织，编
consist,v. 由…组成
heir,n. 后嗣，继承人
continual,adj. 不断的
image,n. 图像
insult,v. 侮辱，凌辱 n. 侮辱，凌辱
unexpected,adj. 想不到的，意外的
art,n. 艺术，美术
reward,n. 报答
simplicity,n. 简单，简易
