word,definition
cumulative,adj. 积累的， 渐增的
prototype,n. 原型
overpass,n. 天桥， 立交桥
species,n. 种， 类
slip,v. 滑跤，滑落，溜
temperament,n. 气质， 性格
cite,vt. 引用， 引证
acquaintance,n. 认识， 了解
moan,vi. 呻吟，呜咽
quench,vt. 止
shed,vt. 脱落，脱去
spice,n. 香料，调味品
rating,n. 等级， 品级， 评定结果
assertive,adj. 断定的
autonomous,adj. 自治的
referee,vi. 当裁判 n. 裁判员
aerial,adj. 飞机的，航空的
trial,n. 试， 试验
perception,n. 感知， 觉察
elapse,vi. 消逝， 过去
symmetry,n. 对称
visualize,vt. 想象
reap,vt. 收割， 收获
insect,n. 昆虫， 虫
presume,vi. 擅自行事 vt. 推测，假定，相信
complement,n. 补充，互为补充的东西
cable,n. 缆，索，电缆，电报 vt. 给… 发电报， 用电报传送
nasty,adj. 令人讨厌的， 令人厌恶的
intense,adj. 强烈的
border,vi. 近似， 与…接壤 n. 边，边缘，边界 vt. 给…加上边，围
estate,n. 地产， 房地产
articulate,adj. 善于表达的， 发音清晰的
adhere,vi. 黏附， 附着
expense,n. 花费， 消费， 费用
traverse,vt. 横渡， 横越
rigorous,adj. 严密的， 缜密的
yell,n&vi. 号叫， 叫喊
contemporary,adj. 现代的， 当代的
tribe,n. 部落
activate,vt. 使活动起来
mobilize,vi. 动员起来 vt. 动员
mock,vi. 嘲笑，嘲弄 adj. 模拟的， 演习的
minibus,n. 小型公共汽车
repetitive,adj. 重复的， 反复性的
gear,n. 齿轮，传动装置，挡
facilitate,vt. 使…变得容易， 使便利
precipitate,v. 使突然发生
endow,vt. 资助， 捐赠
financial,adj. 财政的， 金融的
respective,adj. 各自的， 各个的， 分别的
quiver,vi. 颤抖，发抖，抖动 n. 颤抖， 抖动， 颤声
slot,n. 狭缝，狭槽
harden,v. 变硬
rot,v. 腐烂，腐朽 n. 腐烂， 腐朽
define,vt. 给…下定义， 限定
predict,vt. 预言， 预告， 预测
dictate,v. ['dIkteIt] n. 口授
memorize,vt. 记住， 熟记
render,vt. 使得， 致使
undermine,vt. 暗中破坏， 逐渐削弱
subjective,adj. 主观的， 个人的
blossom,vi. 开花
radical,adj. 根本的，基本的
manifest,adj. 明显的，显然的，明了的 vt. 显示， 表明， 证明
blunt,adj. 钝的
endeavor,n&v. 努力， 尽力， 尝试
relieve,vt. 使轻松， 使宽慰
quartz,n. 石英
air-conditioning,n. 空调设备， 空调系统
adjacent,adj. 邻近的， 毗连的
employment,n. 工作
transport,vt. 运输 n. 运输， 运输工具
specific,adj. 特有的
analogy,n. 比拟
application,n. 申请， 申请书
productive,adj. 多产的， 富饶的
prune,vt. 修剪， 修整
engage,vt. 使从事于， 聘用
chord,n. 和弦， 和音
semester,n. 学期
strategy,n. 战略， 策略
remainder,n. 余下的部分， 剩下的人数
hypothesis,n. 假设， 假说， 前提
revolve,vi. 旋转
collapse,n&vi. 倒坍， 瓦解
territory,n. 领土， 版图
summon,vt. 召唤， 传唤
flare,vi. 闪耀，烧旺
accurate,adj. 准确的， 正确无误的
legend,n. 传说， 传奇故事
maintain,vt. 维持
expertise,n. 专门知识， 专长
bargain,vi. 讨价还价 n. 特价商品
erect,adj. 竖直的， 挺直的 vt. 建造，使竖立
professional,adj. 职业的，专业的，专门的 n. 自由职业者， 专业人员
nil,n. 无， 零
identification,n. 身份证明
migrant,n. 移居者， 移民
protein,n. 蛋白质
annual,adj. 每年的，一年一次的 n. 年报， 年鉴
exclusive,adj. 奢华的，高级的
repertoire,n. 全部节目
poverty,n. 贫穷， 贫困
resort,vi. 求助，凭借，诉诸 n. 求助， 凭借， 诉诸
testify,vi. 作证，证明
pearl,n. 珍珠
conclusive,adj. 确实的
margin,n. 页边空白
apt,adj. 易于…的， 有…倾向的
remain,vi. 剩下，余留，保持
pregnancy,n. 怀孕
shabby,adj. 破旧的， 衣衫褴褛的
toss,vi. 掷钱币来决定
demand,vt. 要求，需要
reel,vi. 摇摇晃晃地移动，蹒跚
pathetic,adj. 差劲的， 令人生厌的
dissipate,vi. 消散，消失 vt. 使消散， 使消失
flask,n. 长颈瓶， 酒瓶， 烧瓶
accuse,vt. 指责， 归咎于
disturbance,n. 扰乱， 打扰
visceral,adj. 内脏的， 腑脏的
simultaneous,adj. 同时发生的， 同时存在的
instructional,adj. 指导的， 教育的
guarantee,n. 保证，担保物 vt. 保证， 担保
odor,n. 气味
predecessor,n. 前任， 前辈
acquire,vt. 取得， 获得
literal,adj. 照字面的， 原义的
notion,n. 概念， 观念
default,v. 不履行义务， 拖欠 n. 违约，拖欠
arc,n. 弧形
beverage,n. 饮料
captive,adj. 被俘虏的，被捕获的 n. 俘虏
insane,adj. 极蠢的， 荒唐的
attribute,vt. 把…归因于 n. 属性
cemetery,n. 墓地， 公墓
genetic,adj. 遗传的 n. [-s]遗传学
stitch,v. 缝， 绣 n. 一针，线迹
triumph,vi. 成功 n. 凯旋，胜利
vice,n. 罪恶， 恶习， 缺点
detection,n. 察觉， 发觉
bowel,n. 肠
arouse,vt. 引起
optimum,adj. 最合适的， 最优的， 最佳的
suppress,vt. 压制， 镇压
pudding,n. 布丁
wrinkle,v. 起皱纹 n. 皱纹
consensus,n. 一致， 一致同意
boring,adj. 令人厌烦的， 乏味的， 无聊的
classic,adj. 最优秀的，典型的，标准的
supervise,v. 监督， 管理， 指导
gossip,vi. 传播流言蜚语 n. 流言蜚语
describe,vt. 形容， 描写
dilemma,n. 窘境， 困境
engagement,n. 订婚， 婚约
wealthy,adj. 富的， 富裕的
slum,n. 贫民窟
foam,vi. 起泡沫， 吐白沫 n. 泡沫
disregard,vt. 不理会，漠视 n. 忽视， 漠视
administration,n. 管理
occasional,adj. 偶尔的， 间或发生的
dwell,vi. 居住
incorporate,vt. 包含
debate,n&v. 争论， 辩论
extinguish,vt. 熄灭， 扑灭
vulnerable,adj. 易受伤的， 脆弱的
furniture,n. 家具
segment,n. 部分， 片段
counterpart,n. 与对方地位相当的人， 与另一方作用相当的物
preach,vi. 布道， 说教 vt. 宣讲，布道
flank,n. 肋，肋腹，侧边
donate,vt. 捐赠， 赠送
pendulum,n. 摆， 钟摆
defiance,n. 违抗
sovereign,adj. 拥有最高统治权的， 至高无上的
cater,vi. 满足需要， 迎合
attractive,adj. 有吸引力的， 引起注意的
significant,adj. 相当数量的
duplicate,adj. 完全一样的， 复制的 n. 完全一样的东西，复制品 vt. 复制， 复印
bleed,vi. 出血，流血
rein,n. 缰绳 vt. 勒缰使停步
decrease,v. 减少 n. [dI'kriːs]
flutter,vi. 振翼，拍翅而飞
volunteer,v. 自愿
overlap,v. 部分重叠
materialism,n. 唯物主义
installment,n. 分期付款， 分期交付
mourn,v. 哀悼
cane,n. 手杖
trifle,vi. 嘲笑
migrate,vi. 迁徙， 移栖
Easter,n. 复活节
submit,vi. 屈从， 听从
novelty,n. 新奇事物
occupy,vt. 占领
string,n. 线， 细绳
boom,vi. 激增， 繁荣， 迅速发展
absence,n. 缺席， 不在
abolish,vt. 彻底废除， 废止
attract,vt. 吸引， 引起…注意
cautious,adj. 十分小心的， 谨慎的
snatch,vi. 一把抓住 vt. 夺，夺走，抢走
blink,vi. 眨眼睛
summit,n. 最高点， 峰顶
perfume,n. 香水，香料，香气 vt. 使充满芳香
magnify,vt. 放大， 扩大
redundant,adj. 多余的， 过剩的
situated,adj. 位于…的， 坐落在…的
recession,n. 衰退， 衰退期
doubtless,adv. 无疑地， 肯定地
negative,adj. 否定的，消极的
impose,vt. 把…强加
statement,n. 陈述， 声明
trademark,n. 商标， 牌号
factor,n. 因素， 因子
analogous,adj. 类似的， 相似的
substance,n. 物质
complexion,n. 肤色， 面色
continuity,n. 连续， 持续
sculpture,n. 雕刻， 雕塑
target,n. 靶， 标的， 目标
momentum,n. 动力， 冲力， 势头
wax,n. 蜡，蜂蜡 vt. 给…上蜡
sensation,n. 感觉能力
urban,adj. 都市的， 住在都市的
furthermore,adv. 而且， 此外
timely,adj. 及时的， 适时的
cape,n. 斗篷， 披肩
discard,vt. 丢弃， 抛弃， 遗弃
delicate,adj. 纤细的
rebel,vi. 反叛， 造反
subsidy,n. 津贴， 补助金
bounce,v. 弹起，反弹，颠跳 n. 弹， 反弹
obscene,adj. 淫秽的， 下流的
tissue,n. 组织
Thanksgiving,n. 感恩节
proficiency,n. 熟练， 精通
modest,adj. 谦虚的
cast,vt. 投，扔，抛
vocational,adj. 职业的， 业务的
crush,vt. 压碎， 碾碎， 镇压
hatred,n. 憎恶， 憎恨， 仇恨
slice,n. 薄片，切片，部分 vt. 切， 削， 剁
electron,n. 电子
embed,vt. 把…嵌入， 扎牢
incline,n. 斜坡[In'klaIn] vt. 使倾斜
elevate,vt. 提升…的职位， 提高， 改善
designate,vt. 指派， 委任
promising,adj. 有希望的， 有前途的
slick,adj. 圆滑的， 口齿伶俐的
practicable,adj. 可行的， 适用的
item,n. 条， 条款
counsel,n. 律师，法律顾问
canvas,n. 帆布
superintendent,n. 主管人， 监管人， 负责人
probability,n. 可能性， 可能发生的事
contention,n. 论点
lofty,adj. 高傲的， 傲慢的
explicit,adj. 详述的， 明确的， 明晰的
rely,vi. 依靠， 依赖
slide,v. 滑
utilize,vt. 利用
sticky,adj. 黏性的， 胶粘的
prevail,vi. 流行， 盛行
excessive,adj. 过多的， 极度的
denial,n. 否认
assault,n. 攻击， 袭击
implicit,adj. 不言明的， 含蓄的
intensify,v. 增强， 加剧
feminine,adj. 女性的， 女子的
purity,n. 纯净， 纯洁， 纯正
pattern,n. 型，式样
settle,v. 安排， 安放
heighten,v. 提高， 加强
vehicle,n. 车辆， 机动车
scrape,v. 刮，擦
web,n. 网
femininity,n. 女性气质
plateau,n. 高原
tragic,adj. 悲惨的， 可悲的
grin,n. 咧嘴笑
grip,vt. 握紧，抓牢
reliance,n. 依靠， 依赖
explore,v. 探险， 探索
display,n&vt. 陈列， 展览
electricity,n. 电
climate,n. 气候
tentative,adj. 试探的， 试验的
disorder,n. 混乱， 杂乱
aggravate,vt. 加重， 加剧， 使恶化
criticize,vt. 批评， 评论， 非难
preside,vi. 主持，主管
economic,adj. 经济的
transistor,n. 晶体管， 晶体管收音机
statistics,n. 统计学
grim,adj. 讨厌的， 糟糕的
giggle,n. 咯咯笑， 傻笑
offspring,n. 子女， 子孙， 后代
arrest,vt. 逮捕，拘留
mature,adj. 成熟的，成年人的
alleviate,vt. 减轻
notification,n. 通知， 告示
overflow,vi. 满得外溢，外流，泛滥
provoke,vt. 对…挑衅， 激怒
threaten,v. 威胁， 恐吓
enrich,vt. 充实， 使丰富
foil,n. 箔，金属薄片
strain,v. 扭伤， 拉伤
negotiate,v. 洽谈， 协商， 谈判
cellar,n. 地窖， 地下室
tangle,v. 缠结，乱作一团 n. 乱糟糟的一堆， 混乱
package,n. 包裹，包装
intrigue,vi. 耍阴谋，施诡计 vt. 激起…的好奇心，迷住 n. 阴谋， 诡计， 密谋
orient,vi. 转向特定方向
crisis,n. 危机， 存亡之际
handicap,n. 缺陷
survival,n. 幸存
shatter,vi. 碎裂 vt. 使粉碎，砸碎
plea,n. 恳求， 请求
persuasion,n. 说服， 劝说
keen,adj. 热心的
nutrition,n. 营养
detective,n. 侦探， 私人侦探
transfer,v. 搬， 转移
veteran,adj. 经验丰富的 n. 老手
cereal,n. 加工而成的谷类食物
esthetic,adj. 美学的， 审美的
indifferent,adj. 冷漠的， 不积极的
affection,n. 感情
diversion,n. 转移， 转向
elementary,adj. 基本的， 初级的
eagle,n. 鹰
solemn,adj. 庄严的， 隆重的
embarrass,vt. 使窘迫， 使为难
erroneous,adj. 错误的， 不正确的
option,n. 选择， 选择权， 选择自由
acute,adj. 严重的
limitation,n. 限制， 限度
jog,n&v. 慢跑
terrify,vt. 使害怕， 使惊吓
handbook,n. 手册， 便览
ascertain,vt. 弄清， 查明
crucial,adj. 至关重要的， 决定性的
contribute,v. 捐献， 捐款
insert,vt. 插入， 嵌入
faith,n. 信任， 信心
inspiration,n. 灵感
endurance,n. 忍耐力
highlight,vt. 强调，突出，使显著 n. 最精彩的部分， 最重要的事件
candidate,n. 候选人， 投考者， 申请求职者
strive,vi. 努力， 奋斗， 力求
database,n. 数据库
intelligible,adj. 可理解的， 明白易懂的， 清楚的
parallel,adj. 并列的，平行的
reject,vt. 拒绝
hospitality,n. 友好款待， 好客
sheer,adv. 垂直地，陡峭地 vi. 急转向， 偏离 adj. 完全的，十足的
imitation,n. 模仿
compliment,n. 赞美，恭维
blunder,vi. 跌跌撞撞地走， 慌乱地走
breach,n. 破坏，违反
original,adj. 最初的
comply,vi. 遵从， 依从， 服从
deviate,vi. 背离， 偏离
assignment,n. 任务
album,n. 粘贴簿， 集邮簿， 相册
stimulus,n. 促进
electric,adj. 电的， 电动的
bewilder,vt. 使迷惑
regiment,n. 团
diminish,vi. 变少，变小，降低 vt. 减少， 减小， 降低
surpass,vt. 超过， 优于， 多于
various,adj. 各种各样的， 不同的
depression,n. 抑郁， 沮丧
affiliate,vt. 使隶属于 n. 附属机构， 分公司
unfold,v. 展开， 打开
extent,n. 广度
equivalent,adj. 相等的，等量的 n. 相等物， 等价物
sensational,adj. 轰动的， 耸人听闻的
wedge,n. 楔 vt. 楔入， 塞入
alienate,vt. 使疏远， 使不友好， 离间
brink,n. 边缘， 边沿
plague,n. 瘟疫，鼠疫
perpetual,adj. 永久的， 永恒的， 长期的
retrospect,n. 回顾
fascinate,vt. 强烈地吸引， 迷住
colonial,adj. 殖民地的
warfare,n. 战争
draft,n. 草稿
complex,adj. 由许多部分组成的，复合的
assumption,n. 假定， 臆断
humidity,n. 湿度， 潮湿， 湿气
rank,vi. 列入， 占特定等级 n. 军衔，职衔
pamphlet,n. 小册子
preparatory,adj. 预备的
neglect,n&vt. 忽视， 忽略
addition,n. 加， 加法
vein,n. 静脉， 血管
carve,vt. 切， 把…切碎
veil,n. 面纱，面罩
shrink,vi. 起皱
hierarchy,n. 等级制度
ancestor,n. 祖宗， 祖先
hazardous,adj. 危险的
locality,n. 地区， 地点
proceeding,n. 诉讼
artery,n. 动脉
panic,v. 恐慌， 惊慌失措 n. 恐慌，惊慌，慌乱
underestimate,vt. 对…估计不足，低估 n. 估计不足， 低估
fold,vt. 折叠，合拢 n. 褶， 折叠的部分
transient,adj. 短暂的， 转瞬即逝的
hurl,vt. 猛投， 狠掷
competitive,adj. 竞争的， 比赛的
dean,n. 教长， 主任牧师
sponge,v. 用湿海绵擦， 揩
abuse,vt. 滥用
scheme,v. 密谋， 策划 n. 计划，方案
insulate,vt. 使绝缘， 使隔热， 使隔音
consequently,adv. 因此， 因而， 所以
drain,vi. 慢慢减少 vt. 排去，放水
reluctance,n. 不愿， 勉强
rape,n&vt. 强奸
isolate,vt. 使隔离， 使孤立
popularity,n. 普及， 流行
nickname,n. 绰号，诨名 vt. 给…起绰号
subsequent,adj. 随后的， 后来的
metabolic,adj. 代谢作用的， 新陈代谢的
humanity,n. 人类， 人
innovation,n. 新方法， 新事物
litter,vi. 乱扔废弃物 vt. 乱扔东西 n. 废弃物， 被胡乱扔掉的东西
charge,v. 索价
shutter,n. 百叶窗
alternate,adj. 交替的， 轮流的
biography,n. 传记
procedure,n. 程序
sample,n. 样品，试样，样本 vt. 从…抽样
plunge,n&v. 纵身投入， 猛冲， 猛跌
skeptical,adj. 表示怀疑的
ultraviolet,adj. 紫外的
planetary,n. 行星的
visa,n. 签证
diagnose,vt. 诊断
petition,v. 请愿， 正式请求 n. 请愿书，申请书
vicinity,n. 周围地区， 邻近地区
naive,adj. 幼稚的
essential,adj. 必要的，本质的 n. 要素
expenditure,n. 经费， 支出额
vent,n. 通风口，排放口
haunt,vt. 常出没于
precede,vt. 在…之前， 先于
gasp,vi. 喘气，倒抽气 vt. 喘着气说出 n. 喘气， 倒抽气
stroll,n&vi. 散步， 闲逛
furnish,vt. 供应， 提供
differentiate,vi. 区分，区别 vt. 区分， 区别
contact,n. 接触，联系，交往 vt. 与…接触， 与…取得联系
garment,n. 衣服
discharge,v. 释放，排出
exclude,vt. 把…排除在外
scary,adj. 可怕的， 骇人的
criticism,n. 批评， 批判
enlighten,vt. 启发， 开导
utmost,adj. 最远的 n. 极限
prospective,adj. 预期的
deduct,v. 减去， 扣除
plaster,n. 灰浆，灰泥
consultancy,n. 顾问
metropolitan,adj. 大都市的， 大都会的
portray,vt. 描写， 描绘
garbage,n. 垃圾， 废物
suspicious,adj. 猜疑的， 疑心的
scrub,v. 用力擦洗，把…擦净
complain,vi. 抱怨， 诉苦
homogeneous,adj. 同种类的， 同性质的， 有相同特征的
affirm,vt. 断言， 坚持声称
profound,adj. 深度的， 深切的， 深远的
marble,n. 大理石
anxiety,n. 焦虑， 忧虑
adjust,vi. 适应 vt. 调整，调节
aspiration,n. 强烈的愿望
vigorous,adj. 朝气蓬勃的
vocal,adj. 喜欢畅所欲言的，直言不讳的
deem,vt. 认为， 视为
origin,n. 起源， 起因
clash,vi. 发生冲突
overturn,vi. 倾覆， 翻转， 翻倒 vt. 使翻转，使倾覆，使倒下
compel,vt. 强迫， 迫使屈服
depress,vt. 使沮丧， 使不景气
capable,adj. 有能力的， 有才能的
burden,n. 重担，精神负担 vt. 加重压于， 烦扰
salute,vi. 敬礼，致意 vt. 向…敬礼，向…致意
clasp,n. 扣子，钩子
symposium,n. 讨论会， 专题报告会
hover,vi. 翱翔
random,adj. 任意的， 随机的
dine,vi. 进餐 vt. 宴请
personality,n. 人格， 个性
sanction,vt. 批准，认可 n. 批准， 认可
alert,adj. 警觉的，留神的，注意的 vt. 使认识到，使意识到 n. 警戒， 戒备
deduce,vt. 推论， 推断， 演绎
oak,n. 栎树， 橡树
client,n. 委托人， 当事人
sip,v. 小口地喝，抿，呷 n. 小口喝， 一小口的量
dutiful,adj. 恭敬顺从的
contend,vi. 争夺，竞争
conversion,n. 转变， 变换
brilliant,adj. 光辉的
gamble,vi. 赌博，打赌
bound,adj. 一定的
specification,n. 规格， 规范
deport,vt. 把…驱逐出境
counter,n. 柜台
rhythm,n. 韵律， 节奏
layman,n. 门外汉， 外行
conserve,vt. 保护， 保藏， 保存
stroke,n. 中风
breed,v. 繁殖
tease,vt. 戏弄， 取笑
rash,adj. 轻率的，鲁莽的 n. 疹， 皮疹
fragrance,n. 芳香， 香味
management,n. 管理
cylinder,n. 圆柱体， 圆筒
fort,n. 堡垒， 城堡
avoid,vt. 避免， 躲开
comprehensive,adj. 广泛的
tunnel,v. 挖， 开 n. 隧道，坑道，地道
assign,vt. 指派， 分配
withdraw,v. 收回， 撤回
straightforward,adj. 正直的， 坦率的
elaborate,adj. 复杂的
expert,adj. 熟练的 n. 专家
decade,n. 十年， 十年期
fulfill,vt. 履行， 实现， 完成
crowd,vi. 聚集， 挤， 涌 n. 群，一批 vt. 挤
congress,n. 代表大会
mechanical,adj. 机械的， 机械制造的， 机械学的， 力学的
divine,adj. 神的， 神授的， 天赐的
slaughter,n&vt. 屠杀， 杀戮
foul,adj. 难闻的，发臭的
output,n. 产量
intricate,adj. 错综复杂的， 复杂精细的
fatigue,v. 疲劳 n. 疲劳，劳累
agony,n. 痛苦， 苦恼
contemplate,vt. 盘算， 计议
majority,n. 多数， 大多数
drag,v. 拖，拉
zinc,n. 锌
costume,n. 服装， 服饰
clamp,vt. 夹紧，夹住，固定 n. 夹头， 夹具， 夹钳
issue,v. 发行
maturity,n. 成熟
vain,adj. 徒劳的
decree,n. 法令，政令
conservation,n. 保存， 保护， 避免浪费
supplement,n. 增补， 补充
contrast,vi. 形成对比， 对比之下显出区别 n. 对比，对照
verdict,n. 裁定
stereo,adj. 立体的
defy,vt. 违抗， 蔑视
doctrine,n. 教义， 教条
paragraph,n. 段， 节
mediate,vi. 调解，斡旋 vt. 经调解解决
pursuit,n. 追求， 寻求
prophet,n. 先知
cycle,n&v. 自行车、 摩托车
amplify,vt. 放大， 增强
lure,vt. 吸引，引诱，诱惑 n. 吸引力， 诱惑物
disposal,n. 丢掉， 销毁
settlement,n. 解决
whirl,vi. 旋转，急转
recede,vi. 退， 退去， 渐渐远去
literature,n. 文学， 文学作品
digest,vt. 消化， 领会 n. 文摘
slump,vi. 大幅度下降，暴跌
prejudice,n. 偏见，成见 vt. 使有偏见
clearance,n. 净空， 余隙
customary,adj. 习惯上的， 惯常的， 合乎习俗的
immigrant,n. 移民， 侨民
guardian,n. 监护人
veto,n&vt. 否决
thorn,n. 刺， 荆棘
disposition,n. 性情， 性格
corporate,adj. 法人团体的， 公司的
stabilize,v. 稳定， 稳固
compensate,v. 补偿， 弥补
conscious,adj. 意识到的， 自觉的
transaction,n. 交易， 业务
constant,adj. 经常的，不断的，连续发生的
bribe,vt. 向…贿赂，买通 n. 贿赂， 行贿物
certify,vt. 证明， 证实
intermittent,adj. 间歇的， 断断续续的
outrage,n. 义愤，愤慨
solitary,adj. 单独的， 独自的
diffuse,v. 扩散， 弥漫
scramble,vi. 攀登，爬
orchestra,n. 管弦乐队
immerse,vt. 使浸没
sufficient,adj. 足够的， 充分的
marshal,n. 元帅，最高指挥官
champagne,n. 香槟酒
claim,vt. 声称，主张
widespread,adj. 分布广泛的， 普遍的
antique,adj. 古时的，古老的 n. 古物， 古玩， 古董
communication,n. 通讯， 交流， 交际
chronic,adj. 慢性的， 久病的
toxic,adj. 有毒的， 因中毒引起的
contest,n. 竞赛， 争夺 vt. 争夺， 与…竞争
author,n. 著作家， 作者
lever,n. 杠，杠杆
preserve,vt. 保护， 维持
establish,vt. 建立， 设立
expansion,n. 扩大
wrench,vt. 猛拧，猛扭
relevant,adj. 有关的， 切题的
expand,v. 扩大， 膨胀
gaze,n&vi. 凝视， 盯， 注视
proclaim,vt. 宣告， 宣布， 声明
magistrate,n. 地方行政官， 地方法官
retrieve,vi. 重新得到， 取回， 收回
survey,v. 俯瞰， 眺望
jeopardize,vt. 危及， 危害
spy,vi. 当间谍
displace,vt. 取代， 替代
predominant,adj. 占主导地位的， 显著的
recipe,n. 烹饪法， 食谱
ideology,n. 思想， 思想意识
mental,adj. 心理的， 精神的， 思想上的
decent,adj. 像样的， 过得去的， 体面的
seam,n. 缝， 接缝
investigate,v. 调查， 研究
racial,adj. 种族的， 人种的
illusion,n. 幻想， 错误的观念
considerable,adj. 相当大的
productivity,n. 生产力
proposition,n. 论点， 主张
reserve,vt. 保留，留存
savage,adj. 残暴的，凶猛的，粗鲁的
heap,n. 堆， 大量
sympathy,n. 同情
consumer,n. 消费者， 用户， 消耗者
cripple,n. 跛子，伤残人 vt. 使跛， 使受伤致残
brief,adj. 简短的，短暂的 vt. 向…介绍基本情况，做…的提要 n. 概要， 摘要
console,vt. 安慰，慰问 n. 控制台， 操纵台
initiative,n. 主动性， 首创精神
recover,v. 重新获得， 挽回
clockwise,adv. 顺时针方向地
embark,vi. 上船
medication,n. 药物治疗
drill,v. 钻， 打
friction,n. 不和， 抵触
confer,vi. 商谈，商议 vt. 授予， 赋予
intelligent,adj. 聪明的
clerk,n. 店员
acknowledge,vt. 承认， 承认…的权威
equip,vt. 装备， 配备
deferential,adj. 恭敬的， 恭顺的
manuscript,n. 手稿， 原稿， 底稿
luxury,n. 奢侈
overthrow,vt. 推翻，打倒
knit,vi. 编结， 编织
inflict,vt. 把…强加给
worthwhile,adj. 值得花时间做的
inland,adv. 在内地， 向内地 adj. 内陆的， 内地的
stumble,vi. 绊脚， 绊倒
specialty,n. 特产， 名产， 特色菜
vary,vi. 变化， 有差异 vt. 改变，使多样化
readily,adv. 乐意地， 欣然地
coherent,adj. 条理清楚的， 连贯的
intercourse,n. 性交
convenience,n. 方便
decency,n. 得体
falsehood,n. 谬误， 虚假
discipline,n. 纪律，训练
ponder,v. 思索， 考虑， 沉思
objective,adj. 客观的， 无偏见的 n. 目标，目的
exert,vt. 用， 尽
scandal,n. 丑事， 丑闻
composite,adj. 混合成的，综合成的 n. 合成物
hinder,vt. 阻碍， 妨碍
scent,n. 香味，气味
estimate,vt. 估计
diploma,n. 毕业文凭， 毕业证书， 资格证书
exhibit,vt. 显示
brand,n. 商标，牌子 vt. 铭刻， 打烙印于
suspension,n. 暂停， 中止
alcohol,n. 酒精， 乙醇
inevitable,adj. 不可避免的， 必然的
deny,vt. 否定， 拒绝相信
trench,n. 沟， 沟渠
subtract,vt. 减， 减去
recreation,n. 娱乐活动， 消遣
frustration,n. 挫败， 挫折， 受挫
allowance,n. 津贴， 补贴
hurricane,n. 飓风
hike,vi. 徒步旅行 n. 徒步旅行
ancient,adj. 古代的， 古老的
mission,n. 使命， 任务
cognitive,adj. 认知的， 认识能力的
adopt,vt. 收养
expire,vi. 期满， 终止
smuggle,vt. 走私， 非法私运
hustle,v. 催促，赶紧做
oppose,vt. 反对， 反抗
device,n. 器械， 装置
commentary,n. 实况报道， 解说词
sue,v. 控告， 起诉
conservative,adj. 保守的，守旧的
belly,n. 肚子， 腹部
access,n. 接近
conference,n. 会议， 讨论会
primitive,adj. 原始的，早期的
knob,n. 球形把手， 球形柄
advisable,adj. 可取的
overcome,vt. 战胜， 克服
cabin,n. 小屋
recite,v. 背诵， 朗诵
oppress,vt. 压迫， 压制
current,adj. 当前的，通用的
heel,n. 脚后跟， 踵
gloom,n. 昏暗， 阴暗
adore,vt. 崇拜， 敬慕
persist,vi. 坚持， 持续
caution,n. 小心，谨慎
offensive,adj. 冒犯的，无礼的，使人不快的
texture,n. 质地
closet,adj. 私下的
speculate,v. 推测， 推断
dismantle,vt. 拆开， 拆卸
monster,adj. 大的， 庞大的 n. 怪物
bud,vi. 发芽， 萌芽 n. 花蕾，叶芽
confirm,vt. 证实， 肯定
bug,n. 虫子
prescient,adj. 预知的， 预见的
acquaint,vt. 使认识， 使了解
elastic,adj. 有弹性的
consequent,adj. 作为结果的， 随之发生的
vast,adj. 巨大的， 大量的
intervene,vi. 干涉， 干预
symbol,n. 象征
ignite,vi. 着火 vt. 点燃，引发
commercial,adj. 商业的， 商务的
revelation,n. 被提示的真相， 新发现
available,adj. 现成可使用的， 通用的
innumerable,adj. 无数的， 数不清的
advocate,vt. 拥护， 提倡， 主张 n. 拥护者， 提倡者
confine,vt. 限制，使局限
quest,n. 寻找， 搜索
frequency,n. 屡次， 次数， 频率
elicit,vt. 诱出， 探出
relegate,vt. 使降位， 使降级
trivial,adj. 琐碎的， 不重要的
burial,n. 葬， 掩埋
luggage,n. 行李
drawback,n. 缺点， 欠缺
longevity,n. 长寿， 寿命
military,adj. 军事的
dynamic,adj. 动力的， 动力学的
wardrobe,n. 衣柜
reluctant,adj. 不情愿的， 勉强的
conscientious,adj. 认真的， 勤勤恳恳的
passion,n. 激情， 热情
generate,vt. 发生， 引起
extreme,adj. 极度的
tuck,vt. 把边塞到下面
authoritative,adj. 有权威性的， 可信的
athlete,n. 运动员， 体育家
upright,adv. 挺直着， 竖立着 adj. 垂直的
extract,vt. 取出，抽出
obscure,adj. 不著名的，不重要的
dismay,n. 失望，气馁
expend,vt. 花费， 消费
forge,vt. 打制， 锻造
demonstrate,vt. 说明， 论证
region,n. 地区， 地带， 区域
deceive,vi. 行骗 vt. 欺骗，蒙蔽
preview,n. 预映， 预演
ingenious,adj. 设计独特的， 别致的， 巧妙的
questionnaire,n. 问卷， 征求意见表
breakthrough,n. 突破， 突破性进展， 重要的新发现
snack,n. 快餐， 小吃， 点心
yoke,n. 牛轭
destination,n. 目的地， 终点
throne,n. 御座， 宝座
privacy,n. 个人自由
reciprocal,adj. 相互的
vertical,adj. 垂直的， 竖式的
inventory,n. 详细目录， 存货清单
vivid,adj. 鲜艳的
flush,vi. 发红 adj. 齐平的， 同高的
heir,n. 继承人
screw,n. 螺丝 vt. 用螺钉固定， 拧， 拧紧
kit,n. 成套工具，成套用品
virtue,n. 善， 美德
emphasize,vt. 强调， 着重
turnover,n. 营业额， 成交量
